OrderID,Amount,Tax,Currency,Date,Time,FileName
,,,EUR,,,hds-04-20241102_101058-6798.stm
272527,9.70 EUR,1.48,EUR,28-10-2024,12:21:27,hds-04-20241028_122128-6798.stm
,,,EUR,,,hds-03-20241101_124416-6789.stm
1422744,0.95 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,12:56:19,hds-03-20241028_125619-6352.stm
1419192,1.60 EUR,0.24,EUR,27-10-2024,08:05:51,hds-03-20241027_080551-6454.stm
1422053,,,EUR,28-10-2024,12:09:09,hds-04-20241028_120909-6529.stm
,,,EUR,,,hds-04-20241026_184011-6725.stm
1425504,,,EUR,29-10-2024,12:05:44,hds-04-20241029_120544-6529.stm
1434885,3.00 GBP,0.50 GBP[mag][bold: off],EUR,31-10-2024,12:11:08,hds-04-20241031_121108-6352.stm
272520,9.95 GBP,0.04 GBP[mag][bold: off],EUR,28-10-2024,12:19:26,hds-03-20241028_121927-6775.stm
,,,EUR,,,hds-03-20241026_184127-6986.stm
1431825,,,EUR,30-10-2024,13:17:09,hds-04-20241030_131709-6529.stm
,,,EUR,,,hds-04-20241101_074409-6798.stm
1432125,1.10 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,13:56:41,hds-03-20241030_135641-6352.stm
275998,7.00 EUR,1.06,EUR,01-11-2024,09:16:01,hds-03-20241101_091601-6631.stm
,,,EUR,,,hds-03-20241101_071018-6841.stm
,,,EUR,,,hds-03-20241031_131829-7018.stm
275864,141.00 EUR,21.51,EUR,31-10-2024,21:43:49,hds-03-20241031_214349-6514.stm
271309,4.80 EUR,0.73,EUR,26-10-2024,10:51:33,hds-04-20241026_095134-6798.stm
,,,EUR,,,hds-03-20241101_095419-6970.stm
1426822,9.65 EUR,1.47,EUR,29-10-2024,13:14:37,hds-04-20241029_131437-6862.stm
275010,5.00 EUR,0.76,EUR,31-10-2024,08:21:06,hds-04-20241031_082106-6631.stm
272530,5.25 EUR,0.80,EUR,28-10-2024,12:23:34,hds-03-20241028_122335-6544.stm
,,,EUR,,,hds-03-20241101_091305-6789.stm
276524,2.80 EUR,0.43,EUR,01-11-2024,14:24:41,hds-03-20241101_142441-6631.stm
,,,EUR,,,hds-03-20241029_212422-6559.stm
,,,EUR,,,hds-03-20241101_085928-6798.stm
,,,EUR,,,hds-04-20241101_163229-7018.stm
,6.25 EUR,0.96,EUR,,,hds-03-20241026_215731-6970.stm
,,,EUR,,,hds-04-20241031_130211-7018.stm
272085,5.80 EUR,0.88,EUR,28-10-2024,09:26:52,hds-03-20241028_092653-6798.stm
,,,EUR,,,hds-04-20241028_084549-7018.stm
,,,EUR,,,hds-03-20241028_170510-6514.stm
,,,EUR,,,hds-04-20241101_091503-6789.stm
1436532,4.00 EUR,0.61,EUR,31-10-2024,15:20:42,hds-03-20241031_152042-6953.stm
1424581,4.80 EUR,0.72,EUR,29-10-2024,09:11:37,hds-03-20241029_091138-6841.stm
,,,EUR,,,hds-03-20241029_121421-6789.stm
,,,EUR,,,hds-03-20241031_100035-6798.stm
,,,EUR,,,hds-03-20241028_092652-6798.stm
1422772,5.00 EUR,0.76,EUR,28-10-2024,13:00:24,hds-03-20241028_130024-6862.stm
273128,1.50 EUR,0.21,EUR,29-10-2024,10:14:21,hds-03-20241029_101421-6631.stm
,,,EUR,,,hds-03-20241026_182234-6514.stm
274838,4.50 EUR,0.69,EUR,30-10-2024,16:43:07,hds-04-20241030_164307-6806.stm
276755,2.50 EUR,0.38,EUR,01-11-2024,22:10:53,hds-03-20241101_221053-6631.stm
,,,EUR,,,hds-03-20241027_132228-7018.stm
,,,EUR,,,hds-03-20241101_151410-7018.stm
,,,EUR,,,hds-03-20241030_145907-7018.stm
276774,11.50 EUR,1.72,EUR,02-11-2024,07:43:41,hds-04-20241102_074341-6631.stm
,,,EUR,,,hds-04-20241101_220117-6559.stm
,,,EUR,,,hds-03-20241029_073016-6791.stm
1424134,1.20 EUR,0.18,EUR,29-10-2024,08:02:50,hds-03-20241029_080250-6454.stm
,,,EUR,,,hds-03-20241028_123159-6529.stm
,,,EUR,,,hds-04-20241028_143622-6352.stm
275133,3.40 EUR,0.50,EUR,31-10-2024,09:48:27,hds-03-20241031_094827-6798.stm
,,,EUR,,,hds-03-20241028_181612-6605.stm
272248,3.65 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,10:54:28,hds-04-20241028_105428-6775.stm
274595,10.00 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,12:53:30,hds-04-20241030_125349-6391.stm
,,,EUR,,,hds-04-20241029_062256-6798.stm
271351,1.50 EUR,0.21,EUR,26-10-2024,12:01:55,hds-03-20241026_110155-6631.stm
,,,EUR,,,hds-04-20241027_093335-7018.stm
273193,27.20 EUR,3.14,EUR,29-10-2024,10:52:37,hds-04-20241029_105248-6683.stm
271405,8.50 EUR,1.30,EUR,26-10-2024,13:37:50,hds-04-20241026_123750-6631.stm
276542,10.50 EUR,1.52,EUR,01-11-2024,15:07:30,hds-04-20241101_150731-6798.stm
272783,4.10 EUR,0.61,EUR,28-10-2024,15:48:19,hds-04-20241028_154819-6798.stm
1437094,2.40 EUR,0.37,EUR,31-10-2024,21:12:51,hds-04-20241031_211251-6454.stm
1434888,,,EUR,31-10-2024,12:11:20,hds-03-20241031_121120-6529.stm
,,,EUR,,,hds-03-20241101_170307-6514.stm
,0.00 EUR,0.00,EUR,01-01-1970,01:00:00,hds-03-20241030_121145-6970.stm
275651,6.90 GBP,0.00 GBP[mag][bold: off],EUR,31-10-2024,13:30:52,hds-03-20241031_133053-6391.stm
1431445,,,EUR,30-10-2024,12:46:09,hds-03-20241030_124609-6529.stm
,,,EUR,,,hds-04-20241028_073245-6798.stm
,,,EUR,,,hds-04-20241101_134248-6841.stm
1431903,2.60 EUR,0.00,EUR,30-10-2024,13:25:52,hds-04-20241030_132552-6454.stm
1434278,5.50 EUR,0.84,EUR,31-10-2024,10:57:38,hds-04-20241031_105738-6862.stm
1420644,2.80 EUR,0.43,EUR,27-10-2024,19:35:50,hds-04-20241027_193550-6454.stm
274965,2.00 EUR,0.31,EUR,31-10-2024,07:34:44,hds-04-20241031_073444-6631.stm
273884,6.50 EUR,0.99,EUR,29-10-2024,21:19:57,hds-03-20241029_211957-6631.stm
,17.00 EUR,2.60,EUR,,,hds-03-20241030_121144-6970.stm
,,,EUR,,,hds-03-20241031_133052-6391.stm
,,,EUR,,,hds-03-20241031_122834-6798.stm
275337,24.10 EUR,3.69,EUR,31-10-2024,11:30:19,hds-03-20241031_113020-6544.stm
,,,EUR,,,hds-03-20241030_114214-6798.stm
276556,4.40 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,15:30:51,hds-03-20241101_153052-6775.stm
1416550,6.20 EUR,0.92,EUR,25-10-2024,16:04:33,hds-03-20241025_150434-6454.stm
272928,2.50 EUR,0.38,EUR,29-10-2024,07:43:59,hds-04-20241029_074359-6798.stm
,,,EUR,,,hds-03-20241026_114036-7018.stm
1417110,7.00 EUR,1.07,EUR,25-10-2024,19:58:18,hds-03-20241025_185818-6454.stm
273888,13.70 EUR,2.09,EUR,29-10-2024,21:30:37,hds-04-20241029_213038-6544.stm
273933,2.50 EUR,0.38,EUR,30-10-2024,07:42:26,hds-04-20241030_074226-6798.stm
273907,3.00 EUR,0.46,EUR,30-10-2024,07:10:28,hds-03-20241030_071028-6798.stm
1424557,,,EUR,29-10-2024,09:07:56,hds-04-20241029_090757-6529.stm
271741,10.90 EUR,1.62,EUR,27-10-2024,12:17:10,hds-04-20241027_121710-6631.stm
272835,58.95 EUR,8.98,EUR,28-10-2024,18:10:52,hds-03-20241028_181052-6514.stm
1419574,3.10 EUR,0.44,EUR,27-10-2024,10:50:28,hds-04-20241027_105029-6454.stm
,,,EUR,,,hds-04-20241031_144906-6798.stm
273863,4.00 EUR,0.61,EUR,29-10-2024,19:45:37,hds-03-20241029_194537-6631.stm
1440875,4.60 EUR,0.55,EUR,01-11-2024,20:23:51,hds-04-20241101_202351-6454.stm
275550,3.30 EUR,0.50,EUR,31-10-2024,12:41:05,hds-03-20241031_124105-6798.stm
276624,16.00 EUR,2.44,EUR,01-11-2024,17:30:16,hds-03-20241101_173017-6683.stm
,,,EUR,,,hds-03-20241029_085943-6684.stm
1420616,4.60 EUR,0.70,EUR,27-10-2024,19:01:54,hds-04-20241027_190154-6454.stm
1421145,,,EUR,28-10-2024,09:06:47,hds-03-20241028_090647-6529.stm
1439064,7.40 EUR,1.12,EUR,01-11-2024,12:40:19,hds-03-20241101_124019-6841.stm
274946,5.30 EUR,0.80,EUR,31-10-2024,06:46:01,hds-03-20241031_064602-6798.stm
,,,EUR,,,hds-04-20241029_192639-6986.stm
,,,EUR,,,hds-03-20241031_121127-6789.stm
,,,EUR,,,hds-04-20241029_140134-6862.stm
271713,8.50 EUR,0.83,EUR,27-10-2024,11:03:16,hds-03-20241027_110316-6631.stm
,,,EUR,,,hds-03-20241029_105237-6684.stm
,,,EUR,,,hds-04-20241101_120349-7018.stm
271827,33.95 EUR,5.18,EUR,27-10-2024,16:21:48,hds-04-20241027_162148-6544.stm
,,,EUR,,,hds-04-20241027_151325-7018.stm
1418761,2.40 EUR,0.37,EUR,26-10-2024,21:14:25,hds-04-20241026_201425-6454.stm
,,,EUR,,,hds-03-20241031_073639-6798.stm
,,,EUR,,,hds-04-20241027_124624-7018.stm
,,,EUR,,,hds-03-20241031_094628-6798.stm
,,,EUR,,,hds-04-20241028_165418-6391.stm
1430299,8.50 EUR,1.29,EUR,30-10-2024,11:20:13,hds-04-20241030_112014-6862.stm
275798,4.50 EUR,0.69,EUR,31-10-2024,17:44:26,hds-03-20241031_174426-6631.stm
275054,1.70 EUR,0.23,EUR,31-10-2024,09:06:40,hds-03-20241031_090640-6798.stm
,,,EUR,,,hds-04-20241102_101647-7018.stm
271143,14.00 EUR,2.08,EUR,25-10-2024,17:17:31,hds-04-20241025_161732-6631.stm
272789,6.00 EUR,0.92,EUR,28-10-2024,16:09:21,hds-04-20241028_160922-6798.stm
276559,3.15 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,15:31:30,hds-03-20241101_153130-6775.stm
274900,5.00 EUR,0.76,EUR,30-10-2024,19:34:44,hds-04-20241030_193444-6631.stm
272855,2.80 EUR,0.43,EUR,28-10-2024,18:57:13,hds-04-20241028_185714-6631.stm
271765,8.00 EUR,1.22,EUR,27-10-2024,13:24:47,hds-04-20241027_132447-6631.stm
272883,4.00 EUR,0.61,EUR,28-10-2024,20:53:39,hds-03-20241028_205342-6631.stm
1432335,2.40 EUR,0.37,EUR,30-10-2024,14:54:56,hds-03-20241030_145456-6454.stm
,,,EUR,,,hds-04-20241030_144708-7018.stm
272254,12.00 EUR,1.83,EUR,28-10-2024,10:57:02,hds-03-20241028_105702-6631.stm
275554,9.00 EUR,1.38,EUR,31-10-2024,12:41:51,hds-04-20241031_124152-6798.stm
,,,EUR,,,hds-04-20241028_181411-7018.stm
,,,EUR,,,hds-04-20241101_112033-6391.stm
1434728,15.00 EUR,2.28,EUR,31-10-2024,12:05:43,hds-04-20241031_120543-6841.stm
1425608,2.00 GBP,0.33 GBP[mag][bold: off],EUR,29-10-2024,12:08:31,hds-04-20241029_120831-6352.stm
276344,1.50 EUR,0.23,EUR,01-11-2024,12:28:04,hds-03-20241101_122805-6798.stm
271789,5.00 EUR,0.75,EUR,27-10-2024,14:43:13,hds-04-20241027_144313-6631.stm
,,,EUR,,,hds-03-20241026_082236-6798.stm
276846,12.80 EUR,1.71,EUR,02-11-2024,10:06:34,hds-04-20241102_100635-6798.stm
273377,20.10 EUR,2.06,EUR,29-10-2024,11:58:36,hds-03-20241029_115846-6683.stm
,25.08 GBP,2.30 GBP[mag][bold: off],EUR,,,hds-03-20241030_092735-7013.stm
272785,7.00 EUR,1.07,EUR,28-10-2024,15:57:22,hds-04-20241028_155722-6798.stm
,,,EUR,,,hds-04-20241031_190036-6725.stm
274309,4.90 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,11:19:44,hds-03-20241030_111944-6775.stm
,,,EUR,,,hds-03-20241102_103555-6798.stm
,,,EUR,,,hds-03-20241101_122804-6798.stm
,,,EUR,,,hds-03-20241029_191331-7018.stm
,,,EUR,,,hds-04-20241026_191410-6986.stm
271836,14.00 EUR,2.14,EUR,27-10-2024,16:51:23,hds-03-20241027_165124-6631.stm
,,,EUR,,,hds-04-20241026_180722-6986.stm
272705,7.05 EUR,1.08,EUR,28-10-2024,14:07:49,hds-04-20241028_140750-6544.stm
276782,2.50 EUR,0.38,EUR,02-11-2024,08:06:00,hds-03-20241102_080600-6631.stm
271399,3.50 EUR,0.53,EUR,26-10-2024,13:27:10,hds-04-20241026_122710-6970.stm
,,,EUR,,,hds-04-20241030_123811-6798.stm
,,,EUR,,,hds-04-20241029_063755-6798.stm
271856,38.50 EUR,5.87,EUR,27-10-2024,17:40:46,hds-04-20241027_174046-6544.stm
273920,4.00 EUR,0.61,EUR,30-10-2024,07:29:26,hds-03-20241030_072926-6798.stm
272256,13.50 EUR,2.06,EUR,28-10-2024,10:57:38,hds-04-20241028_105738-6683.stm
271790,8.75 EUR,1.34,EUR,27-10-2024,14:47:45,hds-04-20241027_144745-6544.stm
276639,22.60 EUR,3.45,EUR,01-11-2024,17:53:43,hds-04-20241101_175344-6544.stm
,,,EUR,,,hds-03-20241026_112212-6798.stm
271505,2.50 EUR,0.38,EUR,26-10-2024,16:48:30,hds-03-20241026_154830-6631.stm
,,,EUR,,,hds-04-20241031_210623-6514.stm
,,,EUR,,,hds-03-20241031_122001-6798.stm
1424313,3.10 EUR,0.47,EUR,29-10-2024,08:38:57,hds-04-20241029_083857-6841.stm
272211,5.00 EUR,0.76,EUR,28-10-2024,10:38:09,hds-03-20241028_103809-6631.stm
,25.08 GBP,2.30 GBP[mag][bold: off],EUR,,,hds-04-20241030_092709-7013.stm
271289,25.30 EUR,3.86,EUR,26-10-2024,09:41:42,hds-03-20241026_084143-6605.stm
,,,EUR,,,hds-03-20241101_122910-6789.stm
276272,1.60 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,12:06:30,hds-03-20241101_120631-6775.stm
272656,7.00 EUR,1.03,EUR,28-10-2024,13:12:32,hds-04-20241028_131232-6631.stm
276659,12.25 EUR,1.87,EUR,01-11-2024,18:43:53,hds-04-20241101_184353-6544.stm
275061,18.50 GBP,3.08 GBP[mag][bold: off],EUR,31-10-2024,09:10:19,hds-03-20241031_091019-6775.stm
1432459,4.30 EUR,0.64,EUR,30-10-2024,16:11:05,hds-04-20241030_161106-6454.stm
,,,EUR,,,hds-03-20241026_084142-6605.stm
,,,EUR,,,hds-04-20241031_121628-6789.stm
276666,14.00 EUR,2.14,EUR,01-11-2024,18:55:35,hds-04-20241101_185535-6806.stm
,,,EUR,,,hds-04-20241030_123905-6789.stm
276770,6.50 EUR,0.99,EUR,02-11-2024,07:22:47,hds-03-20241102_072248-6605.stm
275057,4.50 EUR,0.69,EUR,31-10-2024,09:09:10,hds-04-20241031_090910-6798.stm
1421858,,,EUR,28-10-2024,12:01:00,hds-03-20241028_120100-6529.stm
271542,7.00 EUR,1.07,EUR,26-10-2024,18:10:57,hds-04-20241026_171057-6631.stm
273284,3.00 EUR,0.43,EUR,29-10-2024,11:25:11,hds-03-20241029_112511-6631.stm
275165,12.80 EUR,1.94,EUR,31-10-2024,10:06:29,hds-03-20241031_100629-6631.stm
1426876,3.95 GBP,0.50 GBP[mag][bold: off],EUR,29-10-2024,13:21:35,hds-03-20241029_132135-6352.stm
1422231,4.75 GBP,0.79 GBP[mag][bold: off],EUR,28-10-2024,12:17:13,hds-03-20241028_121713-6352.stm
275329,10.95 GBP,0.00 GBP[mag][bold: off],EUR,31-10-2024,11:25:06,hds-04-20241031_112506-6775.stm
273873,19.15 EUR,2.92,EUR,29-10-2024,20:24:53,hds-04-20241029_202453-6544.stm
1439148,6.50 EUR,0.99,EUR,01-11-2024,12:48:08,hds-04-20241101_124808-6862.stm
274768,5.15 GBP,0.33 GBP[mag][bold: off],EUR,30-10-2024,14:57:25,hds-04-20241030_145725-6775.stm
,,,EUR,,,hds-03-20241029_094107-6841.stm
,,,EUR,,,hds-04-20241101_114540-6841.stm
,,,EUR,,,hds-03-20241101_183112-6514.stm
274632,2.60 EUR,0.38,EUR,30-10-2024,13:07:11,hds-03-20241030_130712-6798.stm
1440205,2.80 EUR,0.43,EUR,01-11-2024,17:03:15,hds-03-20241101_170315-6454.stm
,,,EUR,,,hds-04-20241101_092944-6798.stm
1434464,37.30 EUR,5.61,EUR,31-10-2024,11:43:21,hds-04-20241031_114321-6841.stm
1431383,,,EUR,30-10-2024,12:41:50,hds-03-20241030_124150-6529.stm
275613,17.90 EUR,2.73,EUR,31-10-2024,13:10:25,hds-04-20241031_131025-6683.stm
,,,EUR,,,hds-03-20241025_174026-6684.stm
275880,5.60 EUR,0.84,EUR,01-11-2024,06:58:01,hds-03-20241101_065801-6798.stm
,,,EUR,,,hds-03-20241029_125147-6971.stm
271416,4.50 EUR,0.69,EUR,26-10-2024,13:50:52,hds-03-20241026_125052-6631.stm
,7.00 EUR,1.06,EUR,,,hds-03-20241030_083030-6862.stm
1422834,1.75 GBP,0.29 GBP[mag][bold: off],EUR,28-10-2024,13:06:46,hds-03-20241028_130646-6352.stm
1425399,5.50 EUR,0.84,EUR,29-10-2024,12:01:54,hds-04-20241029_120154-6862.stm
276787,8.50 EUR,1.30,EUR,02-11-2024,08:18:27,hds-04-20241102_081828-6798.stm
,,,EUR,,,hds-03-20241030_125756-6529.stm
,,,EUR,,,hds-03-20241028_151223-6798.stm
1433260,2.10 EUR,0.32,EUR,31-10-2024,07:53:12,hds-04-20241031_075312-6841.stm
,,,EUR,,,hds-03-20241026_214720-6986.stm
,,,EUR,,,hds-03-20241031_130300-6798.stm
,,,EUR,,,hds-04-20241101_063737-6798.stm
1424243,,,EUR,29-10-2024,08:28:01,hds-03-20241029_082802-6529.stm
275754,3.20 EUR,0.46,EUR,31-10-2024,15:47:55,hds-03-20241031_154755-6798.stm
1436277,1.00 GBP,0.17 GBP[mag][bold: off],EUR,31-10-2024,14:02:51,hds-04-20241031_140251-6352.stm
1433078,0.80 EUR,0.12,EUR,31-10-2024,06:14:29,hds-04-20241031_061429-6841.stm
,,,EUR,,,hds-03-20241029_174334-6986.stm
,,,EUR,,,hds-04-20241030_100757-6798.stm
274314,8.30 EUR,1.26,EUR,30-10-2024,11:21:02,hds-04-20241030_112103-6798.stm
,,,EUR,,,hds-04-20241028_163959-6798.stm
271319,33.00 EUR,5.04,EUR,26-10-2024,11:12:35,hds-04-20241026_101235-6798.stm
271267,17.80 EUR,2.72,EUR,26-10-2024,08:30:30,hds-04-20241026_073032-6798.stm
275965,4.00 EUR,0.61,EUR,01-11-2024,08:49:46,hds-04-20241101_084946-6631.stm
275866,4.00 EUR,0.61,EUR,31-10-2024,21:52:15,hds-03-20241031_215215-6631.stm
1421506,6.50 EUR,0.99,EUR,28-10-2024,10:42:39,hds-03-20241028_104239-6862.stm
1435621,1.50 GBP,0.25 GBP[mag][bold: off],EUR,31-10-2024,12:47:45,hds-04-20241031_124745-6352.stm
1432870,2.70 EUR,0.39,EUR,30-10-2024,19:53:56,hds-03-20241030_195356-6454.stm
1420699,6.40 EUR,0.98,EUR,27-10-2024,21:44:40,hds-04-20241027_214440-6953.stm
1426848,2.50 EUR,0.38,EUR,29-10-2024,13:17:47,hds-03-20241029_131747-6862.stm
,,,EUR,,,hds-04-20241101_191407-6901.stm
,,,EUR,,,hds-03-20241029_073231-6841.stm
,,,EUR,,,hds-04-20241101_130040-6798.stm
,,,EUR,,,hds-03-20241030_152816-7018.stm
,,,EUR,,,hds-04-20241101_144346-6798.stm
1431245,,,EUR,30-10-2024,12:33:18,hds-04-20241030_123318-6529.stm
,,,EUR,,,hds-04-20241031_132439-6529.stm
271848,1.50 EUR,0.21,EUR,27-10-2024,17:27:50,hds-04-20241027_172751-6631.stm
275805,2.50 EUR,0.37,EUR,31-10-2024,18:19:27,hds-04-20241031_181927-6631.stm
1435587,1.60 EUR,0.23,EUR,31-10-2024,12:45:03,hds-03-20241031_124504-6454.stm
276537,9.40 EUR,1.41,EUR,01-11-2024,14:43:46,hds-04-20241101_144347-6798.stm
273133,5.50 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,10:17:25,hds-03-20241029_101745-6391.stm
276416,10.50 EUR,1.60,EUR,01-11-2024,13:00:40,hds-04-20241101_130041-6798.stm
,,,EUR,,,hds-03-20241027_154638-6806.stm
,,,EUR,,,hds-04-20241031_105139-7018.stm
271298,2.25 EUR,0.34,EUR,26-10-2024,10:24:43,hds-04-20241026_092443-6970.stm
,7.00 EUR,1.07,EUR,,,hds-03-20241026_104534-6970.stm
276454,4.30 EUR,0.66,EUR,01-11-2024,13:29:55,hds-04-20241101_132955-6631.stm
,,,EUR,,,hds-04-20241101_090327-6789.stm
1434000,7.50 EUR,1.14,EUR,31-10-2024,09:48:53,hds-03-20241031_094853-6862.stm
1420705,5.45 EUR,0.83,EUR,27-10-2024,22:23:18,hds-03-20241027_222319-6953.stm
276541,29.00 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,15:02:12,hds-04-20241101_150222-6391.stm
,,,EUR,,,hds-04-20241030_163827-7018.stm
,,,EUR,,,hds-03-20241101_082751-6391.stm
,,,EUR,,,hds-03-20241031_225414-6544.stm
1419679,11.60 EUR,1.69,EUR,27-10-2024,11:21:38,hds-04-20241027_112138-6454.stm
1435068,3.00 GBP,0.50 GBP[mag][bold: off],EUR,31-10-2024,12:18:41,hds-03-20241031_121841-6352.stm
,,,EUR,,,hds-04-20241031_112222-6798.stm
275772,3.90 EUR,0.59,EUR,31-10-2024,16:29:13,hds-04-20241031_162913-6798.stm
272827,5.00 EUR,0.76,EUR,28-10-2024,17:47:21,hds-04-20241028_174721-6806.stm
,,,EUR,,,hds-03-20241029_105840-6391.stm
1437173,4.50 EUR,0.69,EUR,01-11-2024,06:08:05,hds-04-20241101_060805-6841.stm
273026,9.70 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,09:06:52,hds-04-20241029_090652-6775.stm
272779,3.00 EUR,0.43,EUR,28-10-2024,15:38:11,hds-03-20241028_153811-6631.stm
276702,19.95 EUR,3.05,EUR,01-11-2024,20:08:43,hds-03-20241101_200843-6631.stm
,,,EUR,,,hds-03-20241030_142849-6529.stm
,,,EUR,,,hds-03-20241026_133442-7018.stm
1434525,4.50 EUR,0.69,EUR,31-10-2024,11:55:20,hds-03-20241031_115521-6862.stm
,,,EUR,,,hds-03-20241028_072957-6798.stm
,,,EUR,,,hds-04-20241030_123415-7018.stm
272878,18.90 EUR,2.89,EUR,28-10-2024,20:34:54,hds-03-20241028_203455-6544.stm
,,,EUR,,,hds-04-20241031_200030-6514.stm
,,,EUR,,,hds-03-20241101_123207-7018.stm
,,,EUR,,,hds-03-20241026_182217-6514.stm
276475,18.17 EUR,2.77,EUR,01-11-2024,13:40:51,hds-03-20241101_134052-6544.stm
,,,EUR,,,hds-04-20241030_134352-6798.stm
1437602,4.60 EUR,0.70,EUR,01-11-2024,08:53:17,hds-03-20241101_085317-6841.stm
276665,3.35 EUR,0.51,EUR,01-11-2024,18:54:29,hds-03-20241101_185429-6544.stm
272746,17.80 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,14:57:49,hds-04-20241028_145803-6391.stm
276783,2.50 EUR,0.38,EUR,02-11-2024,08:06:38,hds-04-20241102_080639-6798.stm
276532,6.00 EUR,0.92,EUR,01-11-2024,14:39:18,hds-03-20241101_143919-6798.stm
272337,5.50 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,11:28:14,hds-03-20241028_112834-6391.stm
275260,1.70 EUR,0.23,EUR,31-10-2024,11:03:17,hds-03-20241031_110318-6798.stm
271524,1.50 EUR,0.21,EUR,26-10-2024,17:39:25,hds-04-20241026_163926-6631.stm
274864,9.00 EUR,1.37,EUR,30-10-2024,17:48:48,hds-03-20241030_174848-6806.stm
,,,EUR,,,hds-03-20241026_080849-6798.stm
,,,EUR,,,hds-04-20241028_165654-6514.stm
1441074,62.50 EUR,9.53,EUR,01-11-2024,22:24:35,hds-04-20241101_222435-6970.stm
,,,EUR,,,hds-03-20241101_143918-6798.stm
271095,12.50 EUR,1.83,EUR,25-10-2024,15:45:18,hds-04-20241025_144518-6631.stm
,,,EUR,,,hds-04-20241102_080638-6798.stm
1438276,8.50 EUR,1.29,EUR,01-11-2024,11:34:14,hds-03-20241101_113414-6862.stm
273076,5.50 EUR,0.84,EUR,29-10-2024,09:43:29,hds-04-20241029_094330-6798.stm
273339,12.20 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,11:43:55,hds-03-20241029_114516-6391.stm
,,,EUR,,,hds-03-20241026_211636-6725.stm
,,,EUR,,,hds-03-20241029_092533-6684.stm
271487,6.50 EUR,0.99,EUR,26-10-2024,16:09:25,hds-04-20241026_150925-6631.stm
276650,13.00 EUR,1.99,EUR,01-11-2024,18:21:26,hds-03-20241101_182126-6544.stm
1419142,3.00 EUR,0.46,EUR,27-10-2024,07:10:31,hds-03-20241027_071031-6454.stm
1433176,36.35 EUR,5.53,EUR,31-10-2024,07:17:52,hds-03-20241031_071752-6841.stm
275763,3.30 EUR,0.48,EUR,31-10-2024,16:09:50,hds-04-20241031_160950-6631.stm
274400,8.60 EUR,1.31,EUR,30-10-2024,11:48:42,hds-03-20241030_114843-6631.stm
271673,6.80 EUR,1.02,EUR,27-10-2024,09:08:15,hds-04-20241027_090816-6631.stm
271439,7.80 EUR,1.19,EUR,26-10-2024,14:11:27,hds-04-20241026_131127-6631.stm
1422743,0.95 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,12:55:55,hds-03-20241028_125555-6352.stm
,,,EUR,,,hds-04-20241101_132610-6391.stm
271189,14.40 EUR,2.20,EUR,25-10-2024,19:34:26,hds-03-20241025_183427-6514.stm
271291,8.00 EUR,1.22,EUR,26-10-2024,10:02:10,hds-03-20241026_090211-6798.stm
1417892,2.00 EUR,0.29,EUR,26-10-2024,14:01:14,hds-03-20241026_130114-6454.stm
,,,EUR,,,hds-03-20241030_135740-7018.stm
1441577,3.50 EUR,0.53,EUR,02-11-2024,10:37:39,hds-04-20241102_103739-6454.stm
271652,3.25 EUR,0.50,EUR,26-10-2024,22:24:30,hds-03-20241026_212430-6631.stm
274041,23.50 GBP,3.91 GBP[mag][bold: off],EUR,30-10-2024,09:06:25,hds-04-20241030_090625-6775.stm
276747,6.50 EUR,0.99,EUR,01-11-2024,21:35:26,hds-04-20241101_213526-6631.stm
,,,EUR,,,hds-03-20241101_154708-7018.stm
,,,EUR,,,hds-04-20241029_080901-6798.stm
271766,2.20 EUR,0.34,EUR,27-10-2024,13:25:06,hds-04-20241027_132506-6631.stm
271913,1.50 EUR,0.21,EUR,27-10-2024,21:34:43,hds-03-20241027_213443-6631.stm
276703,7.50 EUR,1.14,EUR,01-11-2024,20:11:14,hds-04-20241101_201115-6631.stm
273644,13.50 EUR,2.06,EUR,29-10-2024,13:21:44,hds-03-20241029_132153-6683.stm
1422975,,,EUR,28-10-2024,13:29:45,hds-04-20241028_132945-6529.stm
,,,EUR,,,hds-03-20241031_181951-6514.stm
1421113,18.00 EUR,2.74,EUR,28-10-2024,08:59:03,hds-03-20241028_085903-6841.stm
271342,2.00 GBP,0.25 GBP[mag][bold: off],EUR,26-10-2024,11:45:31,hds-03-20241026_104531-6775.stm
,,,EUR,,,hds-03-20241028_123649-6529.stm
1433643,,,EUR,31-10-2024,08:55:23,hds-03-20241031_085523-6529.stm
274992,5.70 EUR,0.87,EUR,31-10-2024,08:06:53,hds-04-20241031_080654-6798.stm
